SalesID,CustomerID,StoreID,ProductID,DateKey,Quantity,UnitPrice,UnitCost,DiscountPercent,TotalCost,TotalAmount,Sales,Profit,ProfitMarginPercent,PaymentMethod,OrderStatus
85737,1741,5,1031,20210614,1,15.99,6.4,0,6.4,15.99,15.99,9.59,59.97,Credit Card,Completed
85738,2747,60,1007,20260527,1,14.99,9.55,20,9.55,11.99,11.99,2.44,20.35,Credit Card,Completed
85739,2860,17,1042,20240203,2,49.99,23.5,0,47.0,99.98,99.98,52.98,52.99,Debit Card,Completed
85740,1139,33,1045,20231221,4,64.99,37.5,5,150.0,246.96,246.96,96.96,39.26,Credit Card,Completed
85741,2907,32,1009,20251201,1,29.99,14.94,15,14.94,25.49,25.49,10.55,41.39,Debit Card,Completed
85742,2567,28,1013,20230618,2,24.99,11.45,5,22.9,47.48,47.48,-22.9,-48.23,Cash,Returned
85743,2407,54,1026,20260108,1,129.99,66.29,5,66.29,123.49,123.49,57.2,46.32,Debit Card,Completed
85744,1242,68,1024,20240924,3,5.49,3.88,10,11.64,14.82,14.82,3.18,21.46,Debit Card,Completed
85745,2463,48,1020,20230317,2,1.99,1.34,0,2.68,3.98,3.98,1.3,32.66,Net Banking,Completed
85746,1853,57,1023,20231125,4,2.49,1.78,0,0.0,0.0,0.0,0.0,0.0,Debit Card,Cancelled
85747,829,69,1037,20250601,4,9.99,3.67,15,14.68,33.97,33.97,19.29,56.79,Credit Card,Completed
85748,1963,47,1023,20250708,1,2.49,1.78,0,1.78,2.49,2.49,0.71,28.51,Debit Card,Completed
85749,1424,36,1002,20250928,4,999.99,804.99,15,3219.96,3399.97,3399.97,180.01,5.29,Credit Card,Completed
85750,1146,57,1037,20231018,1,9.99,3.67,30,3.67,6.99,6.99,3.32,47.5,Credit Card,Completed
85751,765,17,1031,20240210,2,15.99,6.4,15,12.8,27.18,27.18,14.38,52.91,Credit Card,Completed
85752,239,77,1000,20230508,1,599.99,508.79,20,508.79,479.99,479.99,-28.8,-6.0,UPI/Wallet,Completed
85753,2440,32,1010,20251231,1,44.99,19.98,0,19.98,44.99,44.99,-19.98,-44.41,UPI/Wallet,Returned
85754,2029,34,1008,20220325,1,34.99,21.17,5,21.17,33.24,33.24,12.07,36.31,Debit Card,Completed
85755,802,18,1045,20250307,4,64.99,37.5,15,150.0,220.97,220.97,70.97,32.12,Credit Card,Completed
85756,2875,55,1001,20240330,2,249.99,207.74,20,415.48,399.98,399.98,-15.5,-3.88,Debit Card,Completed
85757,922,14,1022,20240811,3,3.99,2.63,20,7.89,9.58,9.58,1.69,17.64,Cash,Completed
85758,1497,35,1013,20220711,1,24.99,11.45,10,11.45,22.49,22.49,11.04,49.09,Credit Card,Completed
85759,2618,56,1040,20211127,2,16.99,5.25,5,10.5,32.28,32.28,21.78,67.47,Debit Card,Completed
85760,1733,6,1044,20251214,2,59.99,31.85,10,63.7,107.98,107.98,44.28,41.01,UPI/Wallet,Completed
85761,892,74,1010,20220604,1,44.99,19.98,5,19.98,42.74,42.74,-19.98,-46.75,UPI/Wallet,Returned
85762,426,27,1032,20211128,1,44.99,22.54,10,22.54,40.49,40.49,17.95,44.33,Net Banking,Completed
85763,1297,37,1028,20230206,3,89.99,47.87,0,143.61,269.97,269.97,126.36,46.81,Credit Card,Completed
85764,864,50,1013,20250630,1,24.99,11.45,5,11.45,23.74,23.74,12.29,51.77,Cash,Completed
85765,658,4,1038,20211221,1,12.99,5.69,5,5.69,12.34,12.34,6.65,53.89,Credit Card,Completed
85766,144,23,1029,20230911,3,19.99,8.64,0,25.92,59.97,59.97,34.05,56.78,UPI/Wallet,Completed
85767,2522,19,1020,20260520,2,1.99,1.34,0,2.68,3.98,3.98,1.3,32.66,Cash,Completed
85768,2586,27,1032,20230818,1,44.99,22.54,0,22.54,44.99,44.99,22.45,49.9,Debit Card,Completed
85769,2905,14,1017,20221013,3,3.49,2.58,0,7.74,10.47,10.47,2.73,26.07,Credit Card,Completed
85770,1047,32,1000,20231005,2,599.99,508.79,10,1017.58,1079.98,1079.98,62.4,5.78,Credit Card,Completed
85771,1382,20,1012,20210826,1,39.99,16.04,0,16.04,39.99,39.99,23.95,59.89,Debit Card,Completed
85772,2660,43,1019,20210815,3,6.99,5.11,10,15.33,18.87,18.87,-15.33,-81.24,Debit Card,Returned
85773,585,7,1043,20210106,2,89.99,46.16,0,92.32,179.98,179.98,87.66,48.71,Debit Card,Completed
85774,2804,6,1018,20230604,1,4.99,3.41,5,3.41,4.74,4.74,1.33,28.06,Credit Card,Completed
85775,69,56,1028,20260303,2,89.99,47.87,10,0.0,0.0,0.0,0.0,0.0,Debit Card,Cancelled
85776,329,35,1036,20240609,1,14.99,6.36,15,6.36,12.74,12.74,6.38,50.08,Credit Card,Completed
85777,970,50,1037,20250723,3,9.99,3.67,5,11.01,28.47,28.47,17.46,61.33,Credit Card,Completed
85778,141,25,1030,20220920,1,24.99,8.77,20,8.77,19.99,19.99,-8.77,-43.87,Credit Card,Returned
85779,1214,56,1025,20211121,1,3.99,2.8,10,2.8,3.59,3.59,0.79,22.01,UPI/Wallet,Completed
85780,2378,66,1021,20220910,4,8.99,6.23,0,24.92,35.96,35.96,11.04,30.7,Credit Card,Completed
85781,926,65,1002,20241225,1,999.99,804.99,30,804.99,699.99,699.99,-105.0,-15.0,UPI/Wallet,Completed
85782,1156,17,1043,20250628,1,89.99,46.16,5,46.16,85.49,85.49,39.33,46.01,Credit Card,Completed
85783,2612,6,1032,20230308,2,44.99,22.54,15,0.0,0.0,0.0,0.0,0.0,Debit Card,Cancelled
85784,64,46,1017,20250920,4,3.49,2.58,30,10.32,9.77,9.77,-0.55,-5.63,Cash,Completed
85785,2675,65,1044,20231224,1,59.99,31.85,15,31.85,50.99,50.99,-31.85,-62.46,Credit Card,Returned
85786,337,53,1016,20210321,2,14.99,6.63,0,13.26,29.98,29.98,16.72,55.77,UPI/Wallet,Completed
85787,357,37,1015,20220623,1,12.99,6.6,0,6.6,12.99,12.99,6.39,49.19,UPI/Wallet,Completed
85788,1423,45,1036,20210503,1,14.99,6.36,0,6.36,14.99,14.99,8.63,57.57,UPI/Wallet,Completed
85789,1409,20,1035,20241223,1,18.99,7.05,0,7.05,18.99,18.99,11.94,62.88,Cash,Completed
85790,2324,12,1002,20241024,1,999.99,804.99,0,804.99,999.99,999.99,195.0,19.5,Cash,Completed
85791,2952,67,1042,20210212,2,49.99,23.5,0,47.0,99.98,99.98,52.98,52.99,UPI/Wallet,Completed
85792,1079,8,1001,20210314,2,249.99,207.74,30,415.48,349.99,349.99,-65.49,-18.71,UPI/Wallet,Completed
85793,672,62,1021,20211207,1,8.99,6.23,0,6.23,8.99,8.99,2.76,30.7,UPI/Wallet,Completed
85794,89,39,1014,20250822,3,19.99,8.48,0,25.44,59.97,59.97,-25.44,-42.42,UPI/Wallet,Returned
85795,1411,71,1036,20211021,2,14.99,6.36,5,12.72,28.48,28.48,15.76,55.34,Credit Card,Completed
85796,2825,49,1045,20240922,1,64.99,37.5,30,37.5,45.49,45.49,7.99,17.56,UPI/Wallet,Completed
85797,2880,14,1039,20240822,2,11.99,3.97,5,7.94,22.78,22.78,14.84,65.14,Cash,Completed
85798,2133,13,1036,20260217,1,14.99,6.36,0,6.36,14.99,14.99,8.63,57.57,UPI/Wallet,Completed
85799,608,10,1038,20241019,2,12.99,5.69,0,11.38,25.98,25.98,14.6,56.2,UPI/Wallet,Completed
85800,2844,69,1006,20260429,5,59.99,33.53,0,167.65,299.95,299.95,132.3,44.11,Credit Card,Completed
85801,857,15,1028,20230511,2,89.99,47.87,15,95.74,152.98,152.98,57.24,37.42,Debit Card,Completed
85802,338,70,1039,20220718,3,11.99,3.97,5,11.91,34.17,34.17,22.26,65.14,Credit Card,Completed
85803,1601,73,1037,20240723,1,9.99,3.67,0,3.67,9.99,9.99,-3.67,-36.74,Net Banking,Returned
85804,461,22,1012,20250105,2,39.99,16.04,0,32.08,79.98,79.98,47.9,59.89,UPI/Wallet,Completed
85805,2174,39,1042,20241003,5,49.99,23.5,5,117.5,237.45,237.45,-117.5,-49.48,Cash,Returned
85806,491,27,1006,20221104,2,59.99,33.53,20,67.06,95.98,95.98,28.92,30.13,UPI/Wallet,Completed
85807,1039,20,1018,20230622,1,4.99,3.41,0,3.41,4.99,4.99,-3.41,-68.34,Cash,Returned
85808,2570,69,1030,20241020,1,24.99,8.77,5,8.77,23.74,23.74,14.97,63.06,Credit Card,Completed
85809,102,66,1023,20240527,1,2.49,1.78,5,1.78,2.37,2.37,0.59,24.89,UPI/Wallet,Completed
85810,27,13,1026,20251027,2,129.99,66.29,0,132.58,259.98,259.98,-132.58,-51.0,UPI/Wallet,Returned
85811,1167,2,1037,20210425,1,9.99,3.67,0,3.67,9.99,9.99,6.32,63.26,Credit Card,Completed
85812,207,21,1046,20250828,2,29.99,15.5,10,31.0,53.98,53.98,22.98,42.57,Cash,Completed
85813,770,37,1013,20211212,1,24.99,11.45,0,11.45,24.99,24.99,13.54,54.18,Debit Card,Completed
85814,2362,23,1033,20250703,5,29.99,13.98,0,69.9,149.95,149.95,80.05,53.38,UPI/Wallet,Completed
85815,2769,73,1029,20231217,2,19.99,8.64,0,17.28,39.98,39.98,22.7,56.78,Credit Card,Completed
85816,260,49,1030,20210730,2,24.99,8.77,0,17.54,49.98,49.98,32.44,64.91,Debit Card,Completed
85817,2592,5,1027,20231229,1,149.99,79.49,0,79.49,149.99,149.99,70.5,47.0,Debit Card,Completed
85818,2496,9,1027,20230213,2,149.99,79.49,0,158.98,299.98,299.98,141.0,47.0,UPI/Wallet,Completed
85819,2918,18,1025,20220623,1,3.99,2.8,0,2.8,3.99,3.99,1.19,29.82,Credit Card,Completed
85820,2162,73,1035,20240425,1,18.99,7.05,10,7.05,17.09,17.09,-7.05,-41.25,UPI/Wallet,Returned
85821,2780,58,1013,20230128,3,24.99,11.45,10,34.35,67.47,67.47,33.12,49.09,Credit Card,Completed
85822,943,13,1019,20250104,4,6.99,5.11,0,20.44,27.96,27.96,7.52,26.9,Net Banking,Completed
85823,2785,23,1044,20210818,4,59.99,31.85,5,127.4,227.96,227.96,100.56,44.11,Credit Card,Completed
85824,1014,42,1035,20230624,3,18.99,7.05,20,21.15,45.58,45.58,24.43,53.6,Credit Card,Completed
85825,702,10,1003,20220508,1,899.0,727.29,15,727.29,764.15,764.15,-727.29,-95.18,Debit Card,Returned
85826,2579,69,1016,20250618,4,14.99,6.63,0,26.52,59.96,59.96,33.44,55.77,Credit Card,Completed
85827,2466,30,1033,20230309,4,29.99,13.98,10,55.92,107.96,107.96,52.04,48.2,Debit Card,Completed
85828,438,5,1035,20230724,2,18.99,7.05,0,14.1,37.98,37.98,23.88,62.88,Debit Card,Completed
85829,2157,45,1023,20221203,1,2.49,1.78,30,1.78,1.74,1.74,-0.04,-2.3,Cash,Completed
85830,2477,67,1017,20211116,2,3.49,2.58,30,5.16,4.89,4.89,-0.27,-5.52,Credit Card,Completed
85831,691,74,1017,20220828,2,3.49,2.58,20,5.16,5.58,5.58,0.42,7.53,Debit Card,Completed
85832,1911,32,1025,20210518,1,3.99,2.8,5,2.8,3.79,3.79,0.99,26.12,Net Banking,Completed
85833,2767,13,1003,20211112,1,899.0,727.29,0,727.29,899.0,899.0,171.71,19.1,UPI/Wallet,Completed
85834,2756,59,1011,20221006,1,79.99,35.52,5,35.52,75.99,75.99,40.47,53.26,Cash,Completed
85835,1517,60,1000,20220330,2,599.99,508.79,0,1017.58,1199.98,1199.98,182.4,15.2,UPI/Wallet,Completed
85836,2426,2,1020,20230811,2,1.99,1.34,0,2.68,3.98,3.98,1.3,32.66,Credit Card,Completed
85837,1701,18,1044,20240904,3,59.99,31.85,5,95.55,170.97,170.97,75.42,44.11,UPI/Wallet,Completed
85838,2030,39,1041,20220623,1,22.99,10.69,0,10.69,22.99,22.99,12.3,53.5,Credit Card,Completed
85839,2854,37,1029,20240331,1,19.99,8.64,5,0.0,0.0,0.0,0.0,0.0,Credit Card,Cancelled
85840,2637,4,1006,20221217,1,59.99,33.53,5,33.53,56.99,56.99,-33.53,-58.83,Credit Card,Returned
85841,801,35,1006,20250624,1,59.99,33.53,20,33.53,47.99,47.99,14.46,30.13,Debit Card,Completed
85842,2592,67,1022,20240219,2,3.99,2.63,10,5.26,7.18,7.18,-5.26,-73.26,UPI/Wallet,Returned
85843,2168,9,1012,20241208,1,39.99,16.04,0,16.04,39.99,39.99,23.95,59.89,Credit Card,Completed
85844,1507,15,1046,20210911,3,29.99,15.5,15,46.5,76.47,76.47,29.97,39.19,Debit Card,Completed
85845,2418,54,1036,20221020,4,14.99,6.36,0,25.44,59.96,59.96,34.52,57.57,Debit Card,Completed
85846,2188,8,1033,20241013,3,29.99,13.98,0,41.94,89.97,89.97,48.03,53.38,UPI/Wallet,Completed
85847,1072,54,1011,20220619,1,79.99,35.52,5,0.0,0.0,0.0,0.0,0.0,Credit Card,Cancelled
85848,9,7,1031,20220821,1,15.99,6.4,0,6.4,15.99,15.99,9.59,59.97,Debit Card,Completed
85849,875,60,1040,20220501,1,16.99,5.25,30,5.25,11.89,11.89,6.64,55.85,Credit Card,Completed
85850,2746,7,1009,20260204,1,29.99,14.94,0,14.94,29.99,29.99,15.05,50.18,Debit Card,Completed
85851,1595,29,1023,20221019,2,2.49,1.78,5,3.56,4.73,4.73,1.17,24.74,Debit Card,Completed
85852,1162,41,1028,20221209,1,89.99,47.87,15,47.87,76.49,76.49,28.62,37.42,Credit Card,Completed
85853,135,42,1009,20220709,4,29.99,14.94,30,59.76,83.97,83.97,24.21,28.83,UPI/Wallet,Completed
85854,2347,57,1024,20230430,2,5.49,3.88,0,7.76,10.98,10.98,3.22,29.33,Cash,Completed
85855,2757,17,1026,20250528,1,129.99,66.29,10,66.29,116.99,116.99,50.7,43.34,Cash,Completed
85856,485,76,1037,20240113,2,9.99,3.67,10,7.34,17.98,17.98,10.64,59.18,Debit Card,Completed
85857,2555,4,1046,20230204,1,29.99,15.5,20,15.5,23.99,23.99,8.49,35.39,Cash,Completed
85858,1023,58,1000,20211001,3,599.99,508.79,5,1526.37,1709.97,1709.97,183.6,10.74,UPI/Wallet,Completed
85859,516,57,1028,20240221,3,89.99,47.87,0,143.61,269.97,269.97,126.36,46.81,UPI/Wallet,Completed
85860,525,6,1026,20210301,2,129.99,66.29,0,132.58,259.98,259.98,127.4,49.0,Cash,Completed
85861,2310,55,1015,20251124,1,12.99,6.6,10,6.6,11.69,11.69,5.09,43.54,UPI/Wallet,Completed
85862,571,12,1016,20210102,4,14.99,6.63,0,26.52,59.96,59.96,-26.52,-44.23,Cash,Returned
85863,2956,21,1015,20240407,2,12.99,6.6,0,13.2,25.98,25.98,12.78,49.19,UPI/Wallet,Completed
85864,2912,52,1041,20251114,2,22.99,10.69,5,21.38,43.68,43.68,22.3,51.05,UPI/Wallet,Completed
85865,2496,24,1045,20230220,3,64.99,37.5,15,112.5,165.72,165.72,53.22,32.11,Cash,Completed
85866,911,38,1015,20231105,3,12.99,6.6,10,19.8,35.07,35.07,15.27,43.54,Credit Card,Completed
85867,254,57,1032,20240307,4,44.99,22.54,5,90.16,170.96,170.96,80.8,47.26,Credit Card,Completed
85868,1574,20,1019,20210701,2,6.99,5.11,5,10.22,13.28,13.28,3.06,23.04,Debit Card,Completed
85869,496,77,1038,20251114,1,12.99,5.69,20,5.69,10.39,10.39,4.7,45.24,Debit Card,Completed
85870,2313,28,1007,20220913,3,14.99,9.55,0,28.65,44.97,44.97,16.32,36.29,Cash,Completed
85871,460,50,1017,20250118,1,3.49,2.58,0,2.58,3.49,3.49,0.91,26.07,Debit Card,Completed
85872,2997,47,1013,20231203,2,24.99,11.45,0,22.9,49.98,49.98,27.08,54.18,Debit Card,Completed
85873,807,55,1002,20260330,1,999.99,804.99,5,804.99,949.99,949.99,145.0,15.26,Debit Card,Completed
85874,263,48,1018,20220605,4,4.99,3.41,5,13.64,18.96,18.96,5.32,28.06,Credit Card,Completed
85875,1889,9,1001,20210302,2,249.99,207.74,20,415.48,399.98,399.98,-15.5,-3.88,UPI/Wallet,Completed
85876,2293,1,1036,20221216,2,14.99,6.36,20,12.72,23.98,23.98,11.26,46.96,Debit Card,Completed
85877,212,46,1040,20210315,3,16.99,5.25,5,0.0,0.0,0.0,0.0,0.0,Debit Card,Cancelled
85878,131,30,1001,20260101,1,249.99,207.74,20,207.74,199.99,199.99,-7.75,-3.88,Credit Card,Completed
85879,175,12,1025,20220725,2,3.99,2.8,30,5.6,5.59,5.59,-0.01,-0.18,Credit Card,Completed
85880,1942,15,1006,20260518,1,59.99,33.53,15,33.53,50.99,50.99,17.46,34.24,Credit Card,Completed
85881,900,57,1006,20230629,1,59.99,33.53,10,33.53,53.99,53.99,20.46,37.9,Debit Card,Completed
85882,2792,22,1009,20210728,1,29.99,14.94,5,14.94,28.49,28.49,13.55,47.56,Credit Card,Completed
85883,1891,71,1009,20210103,1,29.99,14.94,0,14.94,29.99,29.99,15.05,50.18,Debit Card,Completed
85884,1282,9,1020,20210624,1,1.99,1.34,20,1.34,1.59,1.59,0.25,15.72,UPI/Wallet,Completed
85885,1047,69,1005,20210822,1,449.0,391.08,10,391.08,404.1,404.1,13.02,3.22,Debit Card,Completed
85886,1900,69,1026,20240205,1,129.99,66.29,0,66.29,129.99,129.99,63.7,49.0,Credit Card,Completed
85887,2600,4,1021,20231024,2,8.99,6.23,10,12.46,16.18,16.18,3.72,22.99,Credit Card,Completed
85888,2709,55,1029,20250628,1,19.99,8.64,0,8.64,19.99,19.99,11.35,56.78,UPI/Wallet,Completed
85889,441,16,1032,20221108,2,44.99,22.54,0,45.08,89.98,89.98,44.9,49.9,Debit Card,Completed
85890,1813,47,1043,20241212,2,89.99,46.16,15,92.32,152.98,152.98,60.66,39.65,Cash,Completed
85891,2724,72,1016,20230508,1,14.99,6.63,0,6.63,14.99,14.99,-6.63,-44.23,UPI/Wallet,Returned
85892,126,9,1032,20260605,3,44.99,22.54,0,67.62,134.97,134.97,67.35,49.9,Cash,Completed
85893,1215,68,1033,20250911,1,29.99,13.98,30,13.98,20.99,20.99,7.01,33.4,Cash,Completed
85894,267,49,1037,20220527,1,9.99,3.67,10,3.67,8.99,8.99,5.32,59.18,Debit Card,Completed
85895,1594,44,1038,20260208,2,12.99,5.69,20,11.38,20.78,20.78,9.4,45.24,UPI/Wallet,Completed
85896,1447,18,1038,20250321,1,12.99,5.69,10,5.69,11.69,11.69,6.0,51.33,UPI/Wallet,Completed
85897,741,74,1031,20220821,1,15.99,6.4,0,6.4,15.99,15.99,9.59,59.97,UPI/Wallet,Completed
85898,2229,71,1012,20231125,2,39.99,16.04,0,32.08,79.98,79.98,47.9,59.89,Debit Card,Completed
85899,1339,45,1037,20220304,3,9.99,3.67,20,11.01,23.98,23.98,-11.01,-45.91,Credit Card,Returned
85900,2527,4,1006,20250802,3,59.99,33.53,15,100.59,152.97,152.97,52.38,34.24,UPI/Wallet,Completed
85901,2257,53,1020,20231111,3,1.99,1.34,0,4.02,5.97,5.97,1.95,32.66,UPI/Wallet,Completed
85902,2037,76,1032,20231217,5,44.99,22.54,10,112.7,202.45,202.45,89.75,44.33,Debit Card,Completed
85903,369,27,1021,20210726,5,8.99,6.23,5,31.15,42.7,42.7,11.55,27.05,UPI/Wallet,Completed
85904,1084,36,1001,20220406,1,249.99,207.74,0,207.74,249.99,249.99,-207.74,-83.1,Cash,Returned
85905,22,24,1008,20241224,4,34.99,21.17,15,84.68,118.97,118.97,34.29,28.82,Debit Card,Completed
85906,75,41,1035,20231112,1,18.99,7.05,5,7.05,18.04,18.04,10.99,60.92,UPI/Wallet,Completed
85907,1767,28,1003,20210919,3,899.0,727.29,0,2181.87,2697.0,2697.0,515.13,19.1,Credit Card,Completed
85908,2773,14,1037,20241215,1,9.99,3.67,0,3.67,9.99,9.99,6.32,63.26,Cash,Completed
85909,485,5,1002,20241217,1,999.99,804.99,5,804.99,949.99,949.99,145.0,15.26,Credit Card,Completed
85910,2523,43,1019,20221018,1,6.99,5.11,10,5.11,6.29,6.29,1.18,18.76,UPI/Wallet,Completed
85911,1988,75,1046,20231011,1,29.99,15.5,0,0.0,0.0,0.0,0.0,0.0,Cash,Cancelled
85912,2659,67,1030,20240710,2,24.99,8.77,10,17.54,44.98,44.98,27.44,61.0,Credit Card,Completed
85913,2799,37,1043,20240727,2,89.99,46.16,5,92.32,170.98,170.98,78.66,46.01,UPI/Wallet,Completed
85914,2605,3,1036,20230519,4,14.99,6.36,20,25.44,47.97,47.97,22.53,46.97,Cash,Completed
85915,2019,75,1020,20240104,1,1.99,1.34,0,1.34,1.99,1.99,0.65,32.66,Net Banking,Completed
85916,2072,48,1034,20260314,1,19.99,10.37,20,10.37,15.99,15.99,5.62,35.15,Debit Card,Completed
85917,2305,61,1024,20240102,1,5.49,3.88,0,3.88,5.49,5.49,1.61,29.33,UPI/Wallet,Completed
85918,2393,7,1017,20231026,2,3.49,2.58,0,5.16,6.98,6.98,1.82,26.07,Credit Card,Completed
85919,1376,41,1026,20210312,1,129.99,66.29,10,66.29,116.99,116.99,50.7,43.34,Credit Card,Completed
85920,2427,73,1034,20240926,1,19.99,10.37,20,10.37,15.99,15.99,-10.37,-64.85,Net Banking,Returned
85921,2283,71,1041,20210620,3,22.99,10.69,10,32.07,62.07,62.07,30.0,48.33,Debit Card,Completed
85922,1062,74,1039,20260609,1,11.99,3.97,0,3.97,11.99,11.99,8.02,66.89,Debit Card,Completed
85923,2949,56,1043,20250902,5,89.99,46.16,0,230.8,449.95,449.95,219.15,48.71,Credit Card,Completed
85924,2633,51,1034,20240713,1,19.99,10.37,0,10.37,19.99,19.99,9.62,48.12,Cash,Completed
85925,1941,9,1026,20230716,3,129.99,66.29,0,198.87,389.97,389.97,191.1,49.0,Debit Card,Completed
85926,2389,41,1005,20220107,3,449.0,391.08,0,1173.24,1347.0,1347.0,173.76,12.9,Credit Card,Completed
85927,1783,77,1038,20250824,1,12.99,5.69,15,5.69,11.04,11.04,5.35,48.46,Cash,Completed
85928,1670,70,1035,20220217,1,18.99,7.05,5,7.05,18.04,18.04,10.99,60.92,UPI/Wallet,Completed
85929,1576,28,1029,20231016,4,19.99,8.64,0,34.56,79.96,79.96,45.4,56.78,UPI/Wallet,Completed
85930,2356,23,1036,20210720,4,14.99,6.36,20,0.0,0.0,0.0,0.0,0.0,Credit Card,Cancelled
85931,609,33,1017,20230412,2,3.49,2.58,20,5.16,5.58,5.58,0.42,7.53,Credit Card,Completed
85932,1240,59,1005,20230303,2,449.0,391.08,5,782.16,853.1,853.1,70.94,8.32,UPI/Wallet,Completed
85933,117,55,1038,20230830,1,12.99,5.69,5,5.69,12.34,12.34,6.65,53.89,UPI/Wallet,Completed
85934,1002,46,1013,20240104,1,24.99,11.45,15,11.45,21.24,21.24,9.79,46.09,UPI/Wallet,Completed
85935,2228,20,1014,20250812,1,19.99,8.48,10,8.48,17.99,17.99,9.51,52.86,Debit Card,Completed
85936,1953,64,1021,20241222,1,8.99,6.23,10,6.23,8.09,8.09,1.86,22.99,UPI/Wallet,Completed
85937,1344,70,1042,20230104,5,49.99,23.5,0,0.0,0.0,0.0,0.0,0.0,Credit Card,Cancelled
85938,1457,44,1025,20230503,1,3.99,2.8,5,2.8,3.79,3.79,0.99,26.12,UPI/Wallet,Completed
85939,2854,76,1013,20220515,2,24.99,11.45,5,22.9,47.48,47.48,-22.9,-48.23,Debit Card,Returned
85940,997,2,1020,20210823,2,1.99,1.34,5,2.68,3.78,3.78,-2.68,-70.9,Debit Card,Returned
85941,2825,46,1011,20250308,1,79.99,35.52,0,35.52,79.99,79.99,44.47,55.59,Debit Card,Completed
85942,782,75,1011,20250610,4,79.99,35.52,30,142.08,223.97,223.97,-142.08,-63.44,Debit Card,Returned
85943,1067,21,1029,20220804,2,19.99,8.64,20,17.28,31.98,31.98,14.7,45.97,UPI/Wallet,Completed
85944,1512,42,1014,20211026,3,19.99,8.48,30,25.44,41.98,41.98,16.54,39.4,Net Banking,Completed
85945,502,38,1002,20251209,4,999.99,804.99,15,3219.96,3399.97,3399.97,180.01,5.29,Debit Card,Completed
85946,2801,52,1020,20251023,2,1.99,1.34,15,2.68,3.38,3.38,0.7,20.71,Credit Card,Completed
85947,1724,37,1010,20250301,3,44.99,19.98,0,59.94,134.97,134.97,75.03,55.59,Credit Card,Completed
85948,1728,30,1030,20240107,1,24.99,8.77,10,0.0,0.0,0.0,0.0,0.0,UPI/Wallet,Cancelled
85949,1478,31,1042,20231225,3,49.99,23.5,0,70.5,149.97,149.97,79.47,52.99,Net Banking,Completed
85950,878,40,1042,20240504,4,49.99,23.5,10,94.0,179.96,179.96,85.96,47.77,Debit Card,Completed
85951,903,58,1011,20210507,1,79.99,35.52,0,35.52,79.99,79.99,44.47,55.59,Cash,Completed
85952,648,49,1046,20240822,3,29.99,15.5,0,46.5,89.97,89.97,43.47,48.32,UPI/Wallet,Completed
85953,1575,37,1035,20210129,1,18.99,7.05,10,7.05,17.09,17.09,10.04,58.75,Debit Card,Completed
85954,757,39,1007,20240814,1,14.99,9.55,5,9.55,14.24,14.24,4.69,32.94,Credit Card,Completed
85955,1235,47,1015,20221031,3,12.99,6.6,10,19.8,35.07,35.07,15.27,43.54,Credit Card,Completed
85956,376,43,1024,20230722,2,5.49,3.88,0,7.76,10.98,10.98,-7.76,-70.67,UPI/Wallet,Returned
85957,625,15,1029,20260320,3,19.99,8.64,5,25.92,56.97,56.97,31.05,54.5,Net Banking,Completed
85958,2123,55,1038,20251118,1,12.99,5.69,5,5.69,12.34,12.34,6.65,53.89,Cash,Completed
85959,906,65,1008,20250124,5,34.99,21.17,0,105.85,174.95,174.95,69.1,39.5,UPI/Wallet,Completed
85960,1500,40,1023,20240415,1,2.49,1.78,20,1.78,1.99,1.99,0.21,10.55,Debit Card,Completed
85961,255,26,1014,20220403,2,19.99,8.48,0,16.96,39.98,39.98,23.02,57.58,UPI/Wallet,Completed
85962,1062,1,1015,20260224,1,12.99,6.6,5,6.6,12.34,12.34,5.74,46.52,Debit Card,Completed
85963,1834,10,1032,20240622,1,44.99,22.54,20,22.54,35.99,35.99,13.45,37.37,Cash,Completed
85964,2833,51,1004,20230806,1,1299.0,1140.52,0,1140.52,1299.0,1299.0,158.48,12.2,Cash,Completed
85965,733,55,1043,20250812,1,89.99,46.16,0,0.0,0.0,0.0,0.0,0.0,UPI/Wallet,Cancelled
85966,1948,15,1035,20210427,1,18.99,7.05,15,7.05,16.14,16.14,9.09,56.32,Debit Card,Completed
85967,1057,56,1039,20250102,2,11.99,3.97,0,7.94,23.98,23.98,16.04,66.89,Debit Card,Completed
85968,45,4,1036,20221125,2,14.99,6.36,0,12.72,29.98,29.98,17.26,57.57,Debit Card,Completed
85969,2200,42,1016,20220725,2,14.99,6.63,0,13.26,29.98,29.98,16.72,55.77,Cash,Completed
85970,2578,35,1044,20210104,1,59.99,31.85,5,31.85,56.99,56.99,25.14,44.11,Net Banking,Completed
85971,812,38,1022,20250412,1,3.99,2.63,10,2.63,3.59,3.59,0.96,26.74,Cash,Completed
85972,1282,68,1022,20241204,3,3.99,2.63,5,7.89,11.37,11.37,3.48,30.61,Cash,Completed
85973,2330,45,1034,20260515,3,19.99,10.37,0,31.11,59.97,59.97,28.86,48.12,Credit Card,Completed
85974,2206,25,1028,20221229,1,89.99,47.87,0,47.87,89.99,89.99,42.12,46.81,Debit Card,Completed
85975,771,12,1040,20210618,1,16.99,5.25,5,5.25,16.14,16.14,10.89,67.47,Credit Card,Completed
85976,1562,23,1025,20240217,1,3.99,2.8,0,2.8,3.99,3.99,1.19,29.82,Credit Card,Completed
85977,2904,46,1045,20230814,2,64.99,37.5,0,75.0,129.98,129.98,54.98,42.3,Credit Card,Completed
